2.0,"2019-08-12 23:31:38.000000","2019-08-13 00:31:18.000000",1.0,23.26,1.0,N,161.0,118.0,1.0,68.0,0.5,0.5,13.5,12.24,0.3,97.54,2.5
2.0,"2019-08-13 09:36:16.000000","2019-08-13 10:31:43.000000",1.0,25.6,1.0,N,164.0,118.0,1.0,74.5,0.0,0.5,18.56,15.0,0.3,111.36,2.5
2.0,"2019-08-13 10:25:43.000000","2019-08-13 11:23:32.000000",1.0,30.44,1.0,N,107.0,118.0,1.0,84.0,0.0,0.5,0.0,12.24,0.3,99.54,2.5
2.0,"2019-08-13 11:47:36.000000","2019-08-13 12:45:28.000000",1.0,20.6,1.0,N,163.0,118.0,2.0,62.5,0.0,0.5,0.0,12.24,0.3,78.04,2.5
2.0,"2019-08-13 12:34:04.000000","2019-08-13 13:53:56.000000",1.0,17.09,1.0,N,118.0,118.0,1.0,63.5,0.0,0.5,0.0,0.0,0.3,64.3,0.0
2.0,"2019-08-13 18:42:08.000000","2019-08-13 19:23:47.000000",1.0,22.2,1.0,N,138.0,118.0,1.0,59.0,1.0,0.5,18.26,12.24,0.3,91.3,0.0
2.0,"2019-08-13 18:51:57.000000","2019-08-13 19:33:50.000000",2.0,28.63,5.0,N,132.0,118.0,1.0,95.0,0.0,0.5,10.0,12.24,0.3,118.04,0.0
1.0,"2019-08-13 18:24:04.000000","2019-08-13 19:02:27.000000",1.0,17.6,1.0,N,170.0,118.0,1.0,50.0,3.5,0.5,10.0,18.36,0.3,82.66,2.5
2.0,"2019-08-14 00:33:34.000000","2019-08-14 01:23:53.000000",1.0,23.56,1.0,N,170.0,118.0,1.0,65.5,0.5,0.5,4.0,17.28,0.3,90.58,2.5
1.0,"2019-08-14 10:06:36.000000","2019-08-14 10:45:41.000000",1.0,16.8,1.0,N,246.0,118.0,2.0,48.5,2.5,0.5,0.0,0.0,0.3,51.8,2.5
2.0,"2019-08-14 12:25:35.000000","2019-08-14 13:08:28.000000",2.0,25.83,1.0,N,132.0,118.0,2.0,69.0,0.0,0.5,0.0,12.24,0.3,82.04,0.0
